"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDF09","OUT010",-1266.00278117925
"FDO34","OUT046",2706.03864004568
"FDA55","OUT046",3605.3257382309
"NCM18","OUT035",1106.16986528425
"FDJ20","OUT019",61.5060950825791
"DRQ35","OUT019",83.3792375715401
"FDG02","OUT013",3067.29067093728
"NCU29","OUT018",2037.39488341907
"FDL27","OUT027",2477.68927241509
"NCA54","OUT035",2980.50611588422
"FDJ32","OUT035",1165.44570404993
"FDB21","OUT019",1878.34343724039
"FDR46","OUT035",2483.28496464596
"FDZ32","OUT046",1737.47340952894
"DRF36","OUT017",3110.14099656794
"NCU54","OUT017",3393.46426318274
"NCI31","OUT017",677.175102970063
"DRA59","OUT035",3082.01215374586
"NCC55","OUT045",579.35502627086
"FDE44","OUT018",532.108209869547
"NCN26","OUT018",1552.26467296606
"FDC11","OUT049",1501.54499912245
"FDV24","OUT035",2522.00384869661
"FDR40","OUT019",-516.365741635429
"NCQ17","OUT049",2596.91476825835
"FDC46","OUT045",2865.94021639099
"NCM18","OUT046",993.066129943235
"FDK16","OUT046",1560.88314344576
"FDI28","OUT017",1446.49055739305
"FDS11","OUT018",3308.02996207853
"DRD13","OUT046",1035.09903940138
"FDL36","OUT035",1590.83592348053
"FDI27","OUT013",880.515098606699
"FDJ53","OUT019",-6.63339884954927
"FDS44","OUT045",3761.19739164671
"FDE28","OUT046",3669.48460670807
"FDQ33","OUT018",2165.12822791148
"FDB37","OUT017",3911.15380724856
"FDQ31","OUT045",1365.61921551389
"NCQ05","OUT046",2406.24446127131
"FDE10","OUT013",2120.08480934065
"FDF38","OUT017",857.829339748691
"FDE50","OUT019",1126.38360975186
"DRG37","OUT010",570.16009388414
"NCH06","OUT049",3990.20548189507
"FDY14","OUT045",4102.50657086988
"FDO27","OUT017",1647.86461929086
"FDQ19","OUT049",3952.45193753447
"FDZ26","OUT019",1868.08527094017
"FDN51","OUT013",4185.58505060166
"FDK20","OUT035",2134.89109167394
"FDD40","OUT018",2832.89065516671
"DRI25","OUT018",628.974478427965
"FDH56","OUT017",1994.20276263018
"FDI36","OUT027",4627.75606272225
"DRH11","OUT018",619.44577320414
"NCV18","OUT017",1425.35184456021
"DRI01","OUT049",2839.82943060992
"DRE48","OUT049",3244.08952001793
"FDS51","OUT035",1139.03219994716
"FDM38","OUT017",971.531734194368
"FDB60","OUT027",4535.39871283556
"FDY58","OUT035",3775.20966735078
"FDY22","OUT045",2270.2509598322
"FDF11","OUT027",5270.33352520621
"FDZ51","OUT035",1765.25721541161
"FDQ45","OUT017",3064.08565343457
"FDF17","OUT035",3241.36008057362
"NCF31","OUT027",3876.18516850122
"FDA37","OUT013",2057.15033437149
"FDO51","OUT046",790.371737240659
"FDF34","OUT013",3233.51069015339
"FDD57","OUT018",1280.20968627659
"FDO37","OUT046",3630.55743105006
"FDR49","OUT049",920.066219652908
"FDS39","OUT049",2393.92618476702
"FDI48","OUT027",2370.52862371172
"DRM35","OUT049",2934.28834133926
"FDV57","OUT035",3084.53108162647
"FDZ55","OUT013",2613.39524150713
"FDI28","OUT035",1448.52658578985
"FDS21","OUT045",989.214754823349
"FDT34","OUT013",1715.41843929372
"DRI25","OUT035",1016.10042795738
"FDT47","OUT010",-346.93643702432
"DRH39","OUT045",1134.46226056847
"NCD54","OUT045",2233.5594693625
"FDU16","OUT027",2871.40414958165
"NCW29","OUT045",1969.90290222544
"FDV25","OUT027",4932.67525735239
"FDM56","OUT035",1896.70355646822
"FDZ04","OUT027",2508.42597004324
"FDG59","OUT019",-1237.15462938882
"FDI56","OUT045",1389.84843121032
"FDS33","OUT035",1605.60481581777
"FDC23","OUT049",2911.30405193318
"FDT11","OUT049",3087.24165913408
"FDG17","OUT045",3830.61839862288
"FDZ44","OUT045",1811.77238327997
"FDJ52","OUT013",2615.21053132201
"DRI23","OUT046",2516.76750015017
"DRE15","OUT010",-632.973030179902
"NCF07","OUT013",1648.29418938019
"NCR29","OUT049",995.454357493019
"FDE44","OUT019",-1128.1160425737
"FDT23","OUT035",1496.24566808251
"NCG06","OUT017",4167.11444429678
"NCU41","OUT010",1101.971955389
"FDH46","OUT017",1795.03224597306
"FDV31","OUT013",2862.30863584918
"NCT41","OUT027",3900.11233265435
"FDE22","OUT027",4036.00902563457
"FDC26","OUT045",1677.17930461445
"DRF51","OUT017",710.719974463086
"NCY53","OUT019",-135.824717706747
"FDY21","OUT017",3225.38638356461
"FDL27","OUT013",1073.27334051767
"FDZ34","OUT049",3169.45826434921
"NCF43","OUT010",388.089946203751
"FDC21","OUT035",1930.80704150748
"FDL26","OUT013",2533.54001070992
"FDT25","OUT010",-3.82441052591203
"NCR30","OUT046",1196.89835826467
"DRL23","OUT019",-212.969030478236
"NCR05","OUT049",3218.9957536526
"NCE19","OUT018",589.029226808796
"FDY07","OUT035",908.03108810712
"FDB10","OUT017",3827.02183573856
"FDP57","OUT013",1716.29944912481
"FDU48","OUT019",169.998282138887
"FDH48","OUT035",1545.88391720258
"FDO33","OUT035",1984.7177080574
"NCU29","OUT045",2292.83066898132
"FDW35","OUT046",745.075772858743
"FDH05","OUT010",1783.2525940675
"FDP26","OUT049",1759.25282648921
"DRG27","OUT035",841.958510754222
"FDQ33","OUT046",2445.1848819803
"FDH20","OUT010",-280.931242201548
"FDV14","OUT046",1451.67599836851
"DRD01","OUT046",932.936884546612
"NCI17","OUT049",1613.90730348323
"FDF39","OUT010",2288.84046038781
"FDX37","OUT046",1618.63831229239
"NCX17","OUT035",3801.70167967618
"FDN03","OUT013",4043.49847573384
"NCS41","OUT010",984.332612141502
"FDH34","OUT045",2875.32504024538
"NCX53","OUT018",2001.14746095844
"FDY31","OUT046",2371.65437401094
"FDD20","OUT017",2122.20776748875
"FDE51","OUT045",728.321023780244
"FDV27","OUT046",1464.67434082975
"FDF16","OUT035",2524.92636849076
"FDZ02","OUT049",1691.76717322343
"NCK05","OUT045",902.13251726814
"FDM12","OUT027",4518.69668251011
"NCA05","OUT018",2110.32596171436
"FDX33","OUT045",2524.89375891435
"FDM25","OUT049",2957.71912363749
"FDE41","OUT018",1173.94032166349
"FDW14","OUT045",1421.21998480907
"NCD30","OUT046",1518.4790618718
"FDB23","OUT010",1710.44612922578
"FDF45","OUT046",1022.12692172873
"FDW20","OUT017",2077.62463049951
"FDF47","OUT045",3435.08443379257
"NCR05","OUT019",1259.57397171989
"DRB01","OUT046",2958.12142392047
"FDE36","OUT013",2685.33904338474
"FDU56","OUT049",3037.48618747226
"FDB23","OUT049",3700.27290678343
"FDN48","OUT049",1584.61418067801
"FDS43","OUT013",3036.49001222522
"NCN05","OUT013",2943.05730535601
"NCL53","OUT049",2883.13350140748
"FDL56","OUT046",1410.6473739644
"FDH17","OUT018",1331.78788057724
"FDP37","OUT046",1995.20453518583
"FDG09","OUT019",1139.32612141262
"FDA55","OUT045",3503.31917849359
"FDX31","OUT049",3841.22205591943
"FDJ41","OUT045",4047.69028887279
"DRC24","OUT045",2421.31062434777
"FDQ21","OUT035",2083.29147143542
"NCT54","OUT045",1415.81190665845
"FDH08","OUT049",3737.04110942759
"FDY38","OUT018",3450.73635086102
"DRM11","OUT010",2156.75573684363
"FDG32","OUT049",3571.03838005661
"NCH18","OUT046",3848.02718382402
"FDI20","OUT035",3490.76970775838
"FDA33","OUT018",2092.27807288334
"FDN45","OUT013",3543.65375185484
"FDT45","OUT010",-997.599008762956
"FDR32","OUT035",3787.33389197121
"FDA48","OUT017",3592.31314652092
"FDN23","OUT017",2468.1076046361
"NCR18","OUT035",866.584575216534
"FDD45","OUT046",1515.61462518982
"FDI22","OUT018",3007.25100763784
"FDT09","OUT013",2189.25945493774
"DRC24","OUT027",3914.45244493607
"FDT39","OUT046",2441.80628927708
"FDX28","OUT045",1493.64977041041
"FDA50","OUT018",1258.91692967865
"FDT33","OUT027",4190.16502815899
"FDQ60","OUT049",2027.90148592946
"NCM19","OUT018",1496.83089344993
"FDF40","OUT046",3958.41633812499
"NCI30","OUT035",3973.39863759472
"FDK34","OUT049",3867.95957648793
"FDA38","OUT027",5212.52781198711
"FDT02","OUT045",606.383747188844
"FDC11","OUT017",1500.02123787245
"FDD08","OUT046",711.048154616475
"NCS29","OUT046",4113.96725669756
"DRI03","OUT010",876.510546023299
"FDK48","OUT035",1368.70620509347
"FDM52","OUT049",2518.69880451581
"FDP49","OUT035",1124.7047656771
"DRA24","OUT046",2655.5556311552
"NCJ43","OUT049",2823.06155331819
"FDE11","OUT045",2883.13343073923
"FDP01","OUT049",2606.92891897931
"FDQ59","OUT018",1160.14190347279
"FDA43","OUT019",1195.95165018664
"FDL14","OUT017",2632.51008340168
"FDV50","OUT010",55.485746382981
"FDT01","OUT027",4808.63115005988
"NCC42","OUT035",2390.33976290474
"FDO28","OUT046",1869.09958794066
"FDD32","OUT019",-531.395459428146
"FDV45","OUT035",3109.66121095302
"NCW17","OUT019",88.3864522279656
"NCJ17","OUT027",2808.24300466453
"NCF18","OUT049",3091.75931579235
"FDP01","OUT045",2424.91744611699
"FDH24","OUT045",2448.73685095741
"FDI38","OUT027",4819.07631836753
"FDX03","OUT035",948.008536060572
"FDY28","OUT046",3397.40217055137
"FDN34","OUT018",2504.90260037242
"FDJ02","OUT045",2375.11995445081
"FDW40","OUT019",406.209129520589
"FDX03","OUT017",888.794128595163
"FDE17","OUT027",3931.40349441488
"FDT58","OUT046",2677.80413111659
"FDI38","OUT013",3386.92471121079
"FDW22","OUT035",3728.68088604739
"FDS15","OUT027",3240.82678181088
"NCX06","OUT013",2913.89469426183
"DRK47","OUT035",3753.80480258214
"FDC23","OUT027",4299.87482399182
"FDM56","OUT010",-200.869052328034
"FDP21","OUT046",3068.34400803558
"FDP58","OUT046",3454.21900991084
"FDA27","OUT019",2155.84068636755
"FDK41","OUT019",-522.891325077513
"NCH42","OUT046",3610.57953290092
"FDG29","OUT045",657.109055349224
"FDW15","OUT018",2194.97072189246
"FDD28","OUT018",699.184883780386
"FDQ37","OUT049",3162.39643089659
"FDC23","OUT035",2996.57219157681
"FDV13","OUT035",1639.50425844771
"FDK33","OUT046",3366.08909768808
"FDO33","OUT013",1835.41094513919
"FDN21","OUT017",2691.26215927537
"NCW06","OUT027",4488.65498872123
"FDI38","OUT035",3489.76995387122
"FDC21","OUT027",3226.7891178912
"NCS05","OUT046",2090.23531752312
"NCN53","OUT049",723.18998740414
"FDV40","OUT010",-662.918177249794
"FDG60","OUT017",3774.57908692508
"NCY30","OUT027",4334.23735191857
"FDM40","OUT045",2197.42505935589
"NCO30","OUT046",2897.2742954878
"FDK10","OUT046",2917.54866335488
"FDM36","OUT045",2742.25646411554
"FDN10","OUT013",1914.42314750554
"FDM46","OUT018",1216.8492526907
"FDX50","OUT049",1863.2372783232
"FDP33","OUT045",3930.9991323627
"FDO12","OUT045",3036.49311233343
"FDC28","OUT013",1796.46493971227
"FDO31","OUT045",1303.72931099256
"FDX45","OUT035",2625.29226974573
"FDV21","OUT049",2075.65200964468
"FDH04","OUT049",1616.34127784416
"NCG54","OUT013",2716.92787652167
"FDO13","OUT046",2606.37299539169
"FDA09","OUT027",4348.29584122778
"FDC38","OUT017",2204.23903335941
"NCO42","OUT046",2290.51018624369
"FDL45","OUT049",2071.48848126827
"NCK31","OUT013",886.99816016579
"FDM39","OUT017",2946.78585129265
"FDC22","OUT010",1147.7363331397
"FDF46","OUT046",1825.42297034127
"FDQ37","OUT045",2968.00715266676
"FDH41","OUT010",1455.72363507689
"FDQ04","OUT046",694.74522258805
"NCQ02","OUT027",4455.37115256407
"FDJ57","OUT027",4482.98480981915
"NCE07","OUT049",2354.53017074883
"FDE56","OUT013",1024.91950765541
"FDI20","OUT049",3419.04435265226
"FDK36","OUT018",560.004915972529
"FDP08","OUT027",4521.44155069544
"FDF44","OUT017",2210.88529750033
"NCU53","OUT017",2735.01920473302
"FDF47","OUT035",3679.91180671516
"FDS55","OUT010",478.258135677502
"FDZ52","OUT010",-174.059750812405
"FDL04","OUT018",1395.26463927252
"NCM26","OUT035",2570.40380416403
"FDX43","OUT049",2760.35753575462
"FDP52","OUT049",3733.04159294149
"DRK49","OUT045",639.13086557479
"FDE38","OUT013",2670.90986501575
"DRF13","OUT035",2483.6278484406
"FDK41","OUT010",-547.041667721353
"FDJ04","OUT027",3341.13530329629
"FDZ44","OUT018",1616.41546898444
"FDS11","OUT013",3632.69262018896
"FDA55","OUT049",3694.76219963711
"NCW53","OUT046",3060.75265738583
"FDB49","OUT027",3108.81299040475
"FDD23","OUT017",3147.11594186129
"NCV42","OUT045",1657.26152456094
"NCZ29","OUT018",1722.79142383332
"FDQ26","OUT013",1025.15918384292
"FDV08","OUT017",819.796802421174
"FDC53","OUT049",1722.16904442355
"FDV58","OUT010",1184.49005564938
"NCP02","OUT019",-973.794684190452
"DRI37","OUT045",832.886536510022
"FDQ12","OUT049",3739.0244660793
"FDE33","OUT046",1300.52986389838
"FDX27","OUT045",1483.30664317479
"FDM22","OUT017",1011.03721515197
"NCH30","OUT019",-117.347346555663
"FDC04","OUT017",3926.7129230299
"FDO38","OUT046",1309.35720929684
"FDV52","OUT027",3328.12340986232
"FDB32","OUT013",1554.63175184148
"FDV43","OUT018",506.605997008843
"FDI24","OUT018",2570.86988179316
"FDR40","OUT017",1505.66941966438
"FDW02","OUT049",2088.39403004509
"FDE44","OUT049",890.880794124695
"FDL38","OUT046",1513.95199871705
"NCT54","OUT010",-392.56898641475
"DRJ39","OUT010",1536.91465041023
"FDW55","OUT049",4075.88383340866
"DRF13","OUT019",430.707855490834
"NCW17","OUT049",2126.86010359189
"FDP13","OUT035",881.066056742281
"FDS08","OUT018",2490.97658645143
"NCP17","OUT035",1124.08843843217
"NCO53","OUT035",2999.06484493116
"FDH19","OUT045",2710.40538228595
"FDJ04","OUT017",1990.30418865207
"FDG10","OUT049",1078.15537723948
"FDA40","OUT010",-461.371472819548
"FDI53","OUT045",2555.34264631497
"FDU09","OUT010",-957.225001866521
"FDK60","OUT045",1552.18721493299
"FDR43","OUT017",697.360056335665
"FDW22","OUT017",3636.8133014509
"DRP47","OUT010",2012.47210934884
"DRG48","OUT010",411.330747128823
"FDA14","OUT035",2504.37664997618
"FDU49","OUT013",1501.65423127116
"FDK28","OUT045",3957.00516641537
"FDT19","OUT046",2792.6073080681
"NCQ42","OUT045",1882.79081765361
"FDD03","OUT045",3637.60705603926
"NCM53","OUT013",1732.12297405153
"NCX53","OUT045",2181.22119856995
"FDV14","OUT027",2845.02898642679
"NCZ54","OUT017",2665.54750093443
"FDB39","OUT013",955.908826289793
"DRC24","OUT046",2454.68896294559
"FDY36","OUT013",1284.16662949492
"FDN01","OUT035",2963.08704679365
"DRH25","OUT046",851.829906676375
"FDV08","OUT046",761.617819582127
"NCP53","OUT049",3852.8254474497
"FDU52","OUT010",600.429495560938
"NCI42","OUT045",3192.96470447482
"FDZ14","OUT035",2099.86270060853
"FDF11","OUT046",3854.89412366366
"FDQ13","OUT018",1146.80778751576
"FDO32","OUT010",-1155.81272747239
"DRJ37","OUT018",2177.41996814602
"FDY43","OUT046",2688.19986137786
"NCT41","OUT017",2544.58091356113
"NCV17","OUT045",2004.26557452124
"FDM04","OUT027",2383.69227012338
"DRB48","OUT018",425.127130236653
"FDM24","OUT013",2511.26308788526
"FDT37","OUT049",4114.94779176867
"NCO05","OUT010",-374.091267887857
"FDL13","OUT046",3745.96898867544
"FDL15","OUT017",2563.35335552775
"FDB11","OUT018",3261.80933945637
"FDL14","OUT019",658.213663402989
"FDY10","OUT019",-74.9970010685993
"FDJ40","OUT049",1918.89525344477
"NCW18","OUT046",3723.49561711539
"NCY06","OUT013",2051.21788634696
"DRE13","OUT018",1103.75762002291
"FDA26","OUT045",3405.40649978662
"NCE19","OUT010",-1075.58854123928
"FDE33","OUT035",1498.81779195448
"DRL59","OUT027",2313.43685550385
"FDY07","OUT046",781.277851876327
"FDF57","OUT018",2506.00227253723
"FDM58","OUT035",1942.50745690791
"FDP26","OUT027",3098.14484015999
"FDY32","OUT046",2624.32765879678
"FDD51","OUT010",-1114.9040226292
"FDU22","OUT018",1624.49026501603
"FDZ49","OUT018",3269.97552174604
"NCI42","OUT017",3381.09653337542
"FDT04","OUT027",2106.77694033939
"NCU41","OUT045",2931.93641430757
"FDS56","OUT045",4100.52845319047
"NCN42","OUT017",2455.19171009854
"FDK34","OUT046",3775.45142222498
"FDB03","OUT017",3914.90072914175
"DRJ25","OUT035",933.441976468995
"FDT25","OUT027",3412.43574747128
"FDN20","OUT013",2725.38034175703
"FDP09","OUT013",3407.07087465473
"FDM20","OUT019",1949.48256777535
"NCG55","OUT046",1801.88718663557
"NCP14","OUT045",1570.75514936117
"NCH06","OUT046",3853.08168405263
"FDV52","OUT013",1915.60945645073
"NCL07","OUT035",834.328541842423
"DRJ11","OUT027",4463.08161677862
"DRO59","OUT013",1262.03766651608
"FDW15","OUT010",509.68158690531
"NCQ30","OUT035",2044.91591665382
"NCN54","OUT019",-682.728822653638
"FDY01","OUT027",3329.52198968927
"FDX39","OUT035",3567.92142408289
"FDH53","OUT027",2842.03629206512
"FDA57","OUT035",855.124505938908
"NCC07","OUT010",-232.358875748078
"FDU28","OUT013",3051.97697708515
"FDK36","OUT010",-1082.80836735657
"FDR36","OUT018",502.293826503043
"NCQ17","OUT035",2595.76445445359
"FDS28","OUT019",-956.438061273078
"FDE08","OUT045",2320.81107863516
"FDU22","OUT046",1908.96751839154
"FDG41","OUT045",1727.86075203522
"FDO31","OUT010",-583.122322815657
"FDM21","OUT019",2125.15678073741
"FDU40","OUT017",3156.606412024
"FDV36","OUT018",1725.36464447097
"FDT10","OUT027",2454.08175408645
"FDX38","OUT045",791.192605186283
"NCU30","OUT027",4023.95564422305
"NCV06","OUT049",3144.37666236084
"FDT16","OUT035",4317.65543627458
"NCP41","OUT027",3166.66486350671
"FDZ56","OUT017",2813.65307301265
"FDC22","OUT035",3211.67912186895
"FDU10","OUT035",875.20206518463
"FDS46","OUT045",1841.03739972615
"FDO08","OUT049",2806.73079620708
"NCV42","OUT018",1447.04759110239
"FDP33","OUT035",4137.39799377295
"FDJ12","OUT046",3322.59701067
"FDH04","OUT045",1421.87710516571
"NCU54","OUT013",3341.16583496797
"FDO36","OUT010",946.059939429282
"FDT37","OUT027",5491.62784048559
"FDD14","OUT010",996.551419540527
"FDA16","OUT013",3511.00773255493
"NCS42","OUT019",-431.52937324425
"FDP10","OUT019",-258.42219105922
"FDQ28","OUT049",2606.41089080077
"FDK57","OUT010",-1.9302626585251
"FDK02","OUT013",1909.2203371955
"FDW47","OUT018",1655.92801502884
"NCC42","OUT018",1963.00299465381
"FDQ37","OUT018",2789.77086121382
"FDL40","OUT046",1545.36325256699
"DRE13","OUT010",-496.080154618156
"FDQ34","OUT027",3113.77353846393
"NCB54","OUT046",2011.10119876464
"FDS48","OUT049",2515.88736111381
"FDO15","OUT045",1187.39433323189
"NCT30","OUT013",784.108437098299
"FDU49","OUT027",2884.85423044326
"FDE21","OUT046",1850.58925745298
"FDS49","OUT019",-608.865282204106
"FDT38","OUT027",2839.2094906237
"FDZ01","OUT045",1631.12695819089
"FDC41","OUT035",1390.83941084466
"DRG13","OUT010",678.038936189081
"NCZ42","OUT018",3453.5226350609
"NCM07","OUT045",1305.41046716001
"NCV17","OUT018",1775.48415558425
"DRK39","OUT035",1474.37811178117
"FDS37","OUT018",1555.22867566506
"FDV12","OUT019",-299.039624233361
"NCG19","OUT018",3394.4514534732
"FDS51","OUT013",1056.69323585578
"NCO14","OUT046",730.874699853616
"FDC38","OUT046",2107.31055503005
"FDN15","OUT046",2280.08224289829
"NCH42","OUT013",3604.52234999941
"FDQ22","OUT046",670.054517600693
"FDC05","OUT013",3175.66939583763
"FDZ31","OUT013",3118.83135327148
"DRJ23","OUT049",3104.31427647199
"FDC52","OUT035",2640.85475978815
"DRD12","OUT010",-494.178639777023
"FDV55","OUT017",2454.03339626129
"FDD32","OUT046",1383.06447177298
"FDR01","OUT049",3307.21429699932
"FDY08","OUT019",369.687134596628
"FDQ45","OUT045",2935.53086480198
"DRN11","OUT027",3743.20664199782
"NCS05","OUT018",1838.78556921223
"FDY32","OUT035",2736.85662861841
"NCD31","OUT045",2566.45974290611
"NCE06","OUT049",2636.10197018336
"NCP14","OUT046",1615.40612804815
"NCF18","OUT019",1099.76220613699
"FDF14","OUT018",2162.687557622
"FDB22","OUT017",2581.91503220409
"NCH54","OUT049",2633.82596624037
"FDU27","OUT035",979.127171356907
"FDS58","OUT027",4056.54590256652
"NCU29","OUT035",2455.67782278449
"FDJ57","OUT013",3038.7092533606
"FDL56","OUT049",1501.89075716128
"FDH60","OUT035",3282.52810732361
"FDN24","OUT018",606.178468313979
"FDD02","OUT017",2018.45313579639
"FDP15","OUT017",4172.01701863074
"FDB28","OUT027",4571.34168550302
"DRC49","OUT045",2247.05150547916
"NCG30","OUT018",1633.47194492933
"FDJ14","OUT049",1458.17917557068
"FDL52","OUT045",636.049332580338
"NCG19","OUT027",5093.12829078513
"NCN41","OUT035",2080.86013012886
"FDW22","OUT013",3616.65731941015
"FDI02","OUT013",1853.90272414286
"FDV51","OUT045",2584.91738044086
"FDV48","OUT046",1362.42529906179
"NCL17","OUT019",346.295457325271
"FDP46","OUT045",1387.50927156578
"FDU10","OUT045",629.666647142392
"FDT37","OUT010",2137.62327070371
"FDI27","OUT035",987.264697308085
"FDN51","OUT046",4167.16169883947
"FDW07","OUT035",1587.86373531679
"FDN45","OUT049",3616.11223989263
"DRN37","OUT027",4084.93497517778
"DRF48","OUT049",3053.5495739104
"FDP38","OUT019",-1029.34723612849
"NCX18","OUT027",4558.47799685023
"FDK45","OUT018",1568.95794930519
"FDZ37","OUT049",1562.27842773899
"FDS50","OUT018",3264.72742709116
"NCR54","OUT018",2803.44643033684
"NCS17","OUT035",1635.55552082882
"FDV31","OUT046",2840.65356793921
"DRE27","OUT017",1628.51766665005
"FDN60","OUT013",2590.45466812644
"FDK26","OUT013",3003.37992927382
"FDX37","OUT018",1341.65948998282
"FDW31","OUT046",3193.61902058673
"FDX26","OUT018",2646.61691543666
"DRL49","OUT019",385.857601119908
"FDU49","OUT017",1551.89726707537
"FDY58","OUT046",3627.81678006951
"FDN03","OUT045",3909.12903583772
"NCV06","OUT010",1126.53939851004
"FDH53","OUT045",1324.6194514653
"FDG31","OUT018",798.606175027665
"NCC06","OUT045",1949.12981820356
"FDS13","OUT049",4258.33931927073
"FDP16","OUT035",4039.71318967727
"FDA35","OUT013",2001.76287163905
"DRP47","OUT018",3692.34392130638
"FDY28","OUT010",1509.00561540518
"FDY20","OUT035",1667.05699544982
"NCH30","OUT017",1853.81237236785
"NCR29","OUT019",-996.727574629998
"NCP05","OUT013",2416.08358539292
"NCF30","OUT019",25.5951111328868
"FDA08","OUT035",2849.53774198274
"FDN51","OUT027",5605.49615660623
"FDH12","OUT046",1715.18912215795
"FDY39","OUT017",3025.12459346026
"NCO53","OUT045",2809.32946551464
"FDB40","OUT046",2403.75351222554
"FDH02","OUT049",1602.99705223818
"FDY11","OUT027",2528.10431041196
"FDQ09","OUT019",-93.3344998650418
"FDP16","OUT013",3932.31823731632
"NCF55","OUT018",328.595132602504
"FDY09","OUT027",4283.94376876134
"FDY39","OUT045",2852.35373988049
"NCU53","OUT049",2677.63071532994
"NCT41","OUT049",2522.03878646554
"FDJ45","OUT046",630.357877255694
"FDR28","OUT013",2706.46563526973
"FDN08","OUT013",1953.03115061914
"FDJ07","OUT049",1929.0330157825
"FDZ09","OUT027",4075.13680648433
"FDQ14","OUT017",2531.84098255967
"FDY12","OUT027",2326.19331241502
"FDK57","OUT046",1922.74759201879
"FDD20","OUT049",2070.08243344491
"FDS36","OUT018",1549.63302632474
"FDI40","OUT049",1781.09061652283
"FDJ40","OUT045",1747.61040845696
"FDE08","OUT013",2403.17505203439
"DRK01","OUT013",1561.40729055327
"FDC58","OUT049",853.820993619788
"FDE50","OUT046",3049.63386786424
"FDX48","OUT035",2646.89203474514
"DRM35","OUT018",2547.98673727032
"FDG41","OUT013",1815.02229196658
"FDB52","OUT046",4040.09978630997
"FDV19","OUT045",2530.09766150418
"DRG48","OUT017",2410.38326640297
"FDI26","OUT013",2895.68206694924
"FDU11","OUT019",-20.4500751069472
"FDF59","OUT019",130.184225010824
"FDR07","OUT049",1641.15038162164
"NCE06","OUT017",2644.99883407302
"FDE10","OUT046",2122.22955879095
"NCO55","OUT046",1717.50483571621
"FDZ13","OUT013",906.731099748889
"FDT50","OUT017",1691.1485937803
"FDH12","OUT010",-226.518125081728
"FDD21","OUT045",1841.47228328159
"NCM05","OUT013",4137.45421566049
"FDK04","OUT013",998.003126432277
"FDN33","OUT017",1676.36672723871
"NCM18","OUT010",-930.563631895276
"DRC25","OUT049",1461.93340407385
"FDT47","OUT017",1687.71873716418
"FDD45","OUT027",2994.23811229822
"NCD07","OUT018",1522.71714325957
"NCY54","OUT010",797.663090815125
"FDL12","OUT049",1111.269491754
"FDL02","OUT017",1811.30860201539
"FDC60","OUT035",1622.65662486924
"FDR37","OUT017",3030.58455433723
"FDY16","OUT017",3076.67708412509
"FDU26","OUT045",1889.78500740111
"FDN24","OUT013",901.293693618053
"FDH44","OUT013",2475.05547168118
"FDE23","OUT010",-1095.86545249682
"FDW60","OUT017",2940.82755275406
"FDQ55","OUT049",2010.51992427681
"FDV32","OUT027",2450.86049374081
"FDV03","OUT010",587.547836123687
"FDY14","OUT010",2274.89401201866
"NCL55","OUT027",5425.84622244572
"DRF25","OUT017",777.085978037112
"FDX03","OUT046",802.306101602276
"FDF40","OUT045",3879.42005473227
"FDX24","OUT010",-417.357835457823
"FDA25","OUT049",1791.16954473854
"FDH21","OUT018",2284.83628620828
"FDB47","OUT010",1414.38916186957
"FDT34","OUT019",-243.741988851346
"FDS39","OUT010",365.031447604842
"NCU05","OUT046",1278.5086062435
"FDE02","OUT049",1605.17915279663
"FDL25","OUT035",1647.16383130684
"FDC50","OUT049",1606.90537357539
"FDZ32","OUT049",1850.83888459076
"FDV14","OUT045",1342.26574094179
"FDR07","OUT045",1474.32589861084
"FDB26","OUT049",1021.54746479801
"NCR50","OUT045",2358.73281203711
"FDP01","OUT018",2225.22376195723
"FDH57","OUT045",2010.36065072929
"FDM60","OUT027",2201.35908543206
"FDA45","OUT017",2860.03459955006
"FDU55","OUT017",4190.02946512505
"FDH40","OUT035",1553.82200540634
"FDG40","OUT019",-1280.88392612562
"FDT12","OUT049",3665.2885647447
"DRL59","OUT045",797.365393096357
"FDT47","OUT018",1344.35592280592
"FDI60","OUT017",1193.70853448988
"DRF51","OUT027",2073.47320409942
"NCK31","OUT049",931.196390826849
"FDB08","OUT045",2491.41059691346
"FDM44","OUT035",1796.68703034676
"FDD46","OUT018",2144.04863490021
"FDR27","OUT019",195.11056894391
"FDV56","OUT010",-116.213568345672
"FDM02","OUT049",1553.89997499381
"FDU45","OUT018",1577.80583361205
"FDZ10","OUT017",2092.21183841678
"NCK31","OUT010",-1085.88244795233
"FDR27","OUT035",2304.62996547698
"FDF33","OUT013",1772.418720042
"FDJ36","OUT046",1704.29614508611
"FDP33","OUT049",4104.05150289346
"FDG17","OUT046",3901.91114506793
"FDG47","OUT027",5606.9500597731
"NCW29","OUT046",2020.12402444058
"DRH59","OUT017",1297.78066257915
"FDR32","OUT017",3752.1286245596
"FDP48","OUT035",3082.88153619027
"FDG17","OUT035",4041.62058597453
"DRJ59","OUT017",802.030967885687
"FDY48","OUT027",3125.70770237085
"FDB02","OUT046",2852.02780786924
"FDN10","OUT019",-11.0717795019622
"NCD55","OUT035",854.516510341274
"FDX34","OUT013",1950.59411369297
"FDZ38","OUT045",2674.60196216765
"DRF37","OUT049",4203.78697173706
"DRL47","OUT019",52.3579442469271
